date,store_id,product_id,base_price,ensemble_forecast,target_service_level,safety_stock,reorder_point,recommended_order_quantity
2025-12-27,S001,P018,345.27,44.89453585931727,0.9635416941650027,18.0,153.0,153.0
2025-12-28,S001,P018,345.27,47.819310008952506,0.9635416941650027,18.0,162.0,162.0
2025-12-29,S001,P018,345.27,80.48498478815418,0.9635416941650027,18.0,260.0,260.0
2025-12-30,S001,P018,345.27,48.4671562397428,0.9635416941650027,18.0,164.0,164.0
2025-10-31,S001,P019,225.67,50.98206842267744,0.9758659005183586,20.0,173.0,173.0
2025-11-01,S001,P019,225.67,48.041593492305694,0.9758659005183586,20.0,165.0,165.0
2025-11-02,S001,P019,225.67,49.70890482598311,0.9758659005183586,20.0,170.0,170.0
2025-11-03,S001,P019,225.67,48.85092854730273,0.9758659005183586,20.0,167.0,167.0
2025-11-04,S001,P019,225.67,49.71014428302958,0.9758659005183586,20.0,170.0,170.0
2025-11-05,S001,P019,225.67,50.82378657311928,0.9758659005183586,20.0,173.0,173.0
2025-11-06,S001,P019,225.67,50.88486386641901,0.9758659005183586,20.0,173.0,173.0
2025-11-07,S001,P019,225.67,50.793813397301214,0.9758659005183586,20.0,173.0,173.0
2025-11-08,S001,P019,225.67,49.014372097300566,0.9758659005183586,20.0,168.0,168.0
2025-11-09,S001,P019,225.67,51.28724945575826,0.9758659005183586,20.0,174.0,174.0
2025-11-10,S001,P019,225.67,48.735753584792704,0.9758659005183586,20.0,167.0,167.0
2025-11-11,S001,P019,225.67,51.70660452864945,0.9758659005183586,20.0,176.0,176.0
2025-11-12,S001,P019,225.67,51.4770346910536,0.9758659005183586,20.0,175.0,175.0
2025-11-13,S001,P019,225.67,52.86164981089142,0.9758659005183586,20.0,179.0,179.0
2025-11-14,S001,P019,225.67,52.64136884250604,0.9758659005183586,20.0,178.0,178.0
2025-11-15,S001,P019,225.67,49.6130795810796,0.9758659005183586,20.0,169.0,169.0
2025-11-16,S001,P019,225.67,52.1632778013537,0.9758659005183586,20.0,177.0,177.0
2025-11-17,S001,P019,225.67,49.80791268295164,0.9758659005183586,20.0,170.0,170.0
2025-11-18,S001,P019,225.67,87.74998936533376,0.9758659005183586,20.0,284.0,284.0
2025-11-19,S001,P019,225.67,51.86087744399768,0.9758659005183586,20.0,176.0,176.0
2025-11-20,S001,P019,225.67,52.37797318517339,0.9758659005183586,20.0,178.0,178.0
2025-11-21,S001,P019,225.67,86.91115214720793,0.9758659005183586,20.0,281.0,281.0
2025-11-22,S001,P019,225.67,49.71271022159693,0.9758659005183586,20.0,170.0,170.0
2025-11-23,S001,P019,225.67,51.70069835886322,0.9758659005183586,20.0,176.0,176.0
2025-11-24,S001,P019,225.67,49.69626250071505,0.9758659005183586,20.0,170.0,170.0
2025-11-25,S001,P019,225.67,52.08275713658839,0.9758659005183586,20.0,177.0,177.0
2025-11-26,S001,P019,225.67,52.313415265301145,0.9758659005183586,20.0,177.0,177.0
2025-11-27,S001,P019,225.67,53.63473120606181,0.9758659005183586,20.0,181.0,181.0
2025-11-28,S001,P019,225.67,52.93606240503483,0.9758659005183586,20.0,179.0,179.0
2025-11-29,S001,P019,225.67,51.07786286528808,0.9758659005183586,20.0,174.0,174.0
2025-11-30,S001,P019,225.67,53.66405275426335,0.9758659005183586,20.0,181.0,181.0
2025-12-01,S001,P019,225.67,49.91119427343453,0.9758659005183586,20.0,170.0,170.0
2025-12-02,S001,P019,225.67,52.306735463873295,0.9758659005183586,20.0,177.0,177.0
2025-12-03,S001,P019,225.67,53.079685233821394,0.9758659005183586,20.0,180.0,180.0
2025-12-04,S001,P019,225.67,53.789945800436556,0.9758659005183586,20.0,182.0,182.0
2025-12-05,S001,P019,225.67,52.27980124562539,0.9758659005183586,20.0,177.0,177.0
2025-12-06,S001,P019,225.67,49.77055304560033,0.9758659005183586,20.0,170.0,170.0
2025-12-07,S001,P019,225.67,52.20237739502482,0.9758659005183586,20.0,177.0,177.0
2025-12-08,S001,P019,225.67,50.13803362366865,0.9758659005183586,20.0,171.0,171.0
2025-12-09,S001,P019,225.67,52.04985403468847,0.9758659005183586,20.0,177.0,177.0
2025-12-10,S001,P019,225.67,52.42607910370884,0.9758659005183586,20.0,178.0,178.0
2025-12-11,S001,P019,225.67,52.762775903844506,0.9758659005183586,20.0,179.0,179.0
2025-12-12,S001,P019,225.67,52.102067155307765,0.9758659005183586,20.0,177.0,177.0
2025-12-13,S001,P019,225.67,49.46153042684031,0.9758659005183586,20.0,169.0,169.0
2025-12-14,S001,P019,225.67,51.495714547993316,0.9758659005183586,20.0,175.0,175.0
2025-12-15,S001,P019,225.67,49.36465553615863,0.9758659005183586,20.0,169.0,169.0
2025-12-16,S001,P019,225.67,50.71245960501537,0.9758659005183586,20.0,173.0,173.0
2025-12-17,S001,P019,225.67,52.1384874541871,0.9758659005183586,20.0,177.0,177.0
2025-12-18,S001,P019,225.67,51.505774311695816,0.9758659005183586,20.0,175.0,175.0
2025-12-19,S001,P019,225.67,51.84279009624012,0.9758659005183586,20.0,176.0,176.0
2025-12-20,S001,P019,225.67,49.886156108251186,0.9758659005183586,20.0,170.0,170.0
2025-12-21,S001,P019,225.67,51.009117771518454,0.9758659005183586,20.0,174.0,174.0
2025-12-22,S001,P019,225.67,49.518857328409354,0.9758659005183586,20.0,169.0,169.0
2025-12-23,S001,P019,225.67,50.88775285844773,0.9758659005183586,20.0,173.0,173.0
2025-12-24,S001,P019,225.67,51.72078601767806,0.9758659005183586,20.0,176.0,176.0
2025-12-25,S001,P019,225.67,86.75434789960083,0.9758659005183586,20.0,281.0,281.0
2025-12-26,S001,P019,225.67,51.57096459051722,0.9758659005183586,20.0,175.0,175.0
2025-12-27,S001,P019,225.67,48.54167397105856,0.9758659005183586,20.0,166.0,166.0
2025-12-28,S001,P019,225.67,50.7246408223141,0.9758659005183586,20.0,173.0,173.0
2025-12-29,S001,P019,225.67,86.22949756670499,0.9758659005183586,20.0,279.0,279.0
2025-12-30,S001,P019,225.67,51.6499430082424,0.9758659005183586,20.0,175.0,175.0
2025-10-31,S001,P020,69.8,37.2920534586369,0.99,23.0,135.0,135.0
2025-11-01,S001,P020,69.8,36.52157317651013,0.99,23.0,133.0,133.0
2025-11-02,S001,P020,69.8,36.85642870795293,0.99,23.0,134.0,134.0
2025-11-03,S001,P020,69.8,37.295573310782714,0.99,23.0,135.0,135.0
2025-11-04,S001,P020,69.8,36.820801060074125,0.99,23.0,134.0,134.0
2025-11-05,S001,P020,69.8,38.537872842085136,0.99,23.0,139.0,139.0
2025-11-06,S001,P020,69.8,36.4237300194565,0.99,23.0,133.0,133.0
2025-11-07,S001,P020,69.8,37.15228593512364,0.99,23.0,135.0,135.0
2025-11-08,S001,P020,69.8,36.30329918327031,0.99,23.0,132.0,132.0
2025-11-09,S001,P020,69.8,37.08035442174437,0.99,23.0,135.0,135.0
2025-11-10,S001,P020,69.8,37.75823613089739,0.99,23.0,137.0,137.0
2025-11-11,S001,P020,69.8,37.89801733172689,0.99,23.0,137.0,137.0
2025-11-12,S001,P020,69.8,39.06838386776622,0.99,23.0,141.0,141.0
2025-11-13,S001,P020,69.8,36.7831804830038,0.99,23.0,134.0,134.0
2025-11-14,S001,P020,69.8,37.91576243016508,0.99,23.0,137.0,137.0
2025-11-15,S001,P020,69.8,36.6400846230139,0.99,23.0,133.0,133.0
2025-11-16,S001,P020,69.8,37.177334639930336,0.99,23.0,135.0,135.0
2025-11-17,S001,P020,69.8,37.95276769490856,0.99,23.0,137.0,137.0
2025-11-18,S001,P020,69.8,64.45206313218824,0.99,23.0,217.0,217.0
2025-11-19,S001,P020,69.8,38.949539958754926,0.99,23.0,140.0,140.0
2025-11-20,S001,P020,69.8,37.079196345721016,0.99,23.0,135.0,135.0
2025-11-21,S001,P020,69.8,62.751529345738746,0.99,23.0,212.0,212.0
2025-11-22,S001,P020,69.8,36.87989664356803,0.99,23.0,134.0,134.0
2025-11-23,S001,P020,69.8,37.078504540123134,0.99,23.0,135.0,135.0
2025-11-24,S001,P020,69.8,37.75850912830448,0.99,23.0,137.0,137.0
2025-11-25,S001,P020,69.8,37.18595664993475,0.99,23.0,135.0,135.0
2025-11-26,S001,P020,69.8,39.06511491876218,0.99,23.0,141.0,141.0
2025-11-27,S001,P020,69.8,36.750414387393306,0.99,23.0,134.0,134.0
2025-11-28,S001,P020,69.8,37.065453304769434,0.99,23.0,135.0,135.0
2025-11-29,S001,P020,69.8,36.699885971251064,0.99,23.0,134.0,134.0
2025-11-30,S001,P020,69.8,37.37252722351906,0.99,23.0,136.0,136.0
2025-12-01,S001,P020,69.8,37.90870437334591,0.99,23.0,137.0,137.0
2025-12-02,S001,P020,69.8,38.1538723081842,0.99,23.0,138.0,138.0
2025-12-03,S001,P020,69.8,38.64556796104482,0.99,23.0,139.0,139.0
2025-12-04,S001,P020,69.8,36.40634312242497,0.99,23.0,133.0,133.0
2025-12-05,S001,P020,69.8,37.26658429505012,0.99,23.0,135.0,135.0
2025-12-06,S001,P020,69.8,36.866278420882345,0.99,23.0,134.0,134.0
2025-12-07,S001,P020,69.8,37.45039199370698,0.99,23.0,136.0,136.0
2025-12-08,S001,P020,69.8,38.292240835428366,0.99,23.0,138.0,138.0
2025-12-09,S001,P020,69.8,38.379451693240284,0.99,23.0,139.0,139.0
2025-12-10,S001,P020,69.8,39.285949897370436,0.99,23.0,141.0,141.0
2025-12-11,S001,P020,69.8,37.31894567032286,0.99,23.0,135.0,135.0
2025-12-12,S001,P020,69.8,37.951937697440194,0.99,23.0,137.0,137.0
2025-12-14,S001,P020,69.8,37.25549687454195,0.99,23.0,135.0,135.0
2025-12-15,S001,P020,69.8,37.47925316282068,0.99,23.0,136.0,136.0
2025-12-16,S001,P020,69.8,37.43493257094832,0.99,23.0,136.0,136.0
2025-12-17,S001,P020,69.8,38.41347796245164,0.99,23.0,139.0,139.0
2025-12-18,S001,P020,69.8,39.684600190019296,0.99,23.0,143.0,143.0
2025-12-19,S001,P020,69.8,37.54893293806937,0.99,23.0,136.0,136.0
2025-12-20,S001,P020,69.8,37.75110450009882,0.99,23.0,137.0,137.0
2025-12-21,S001,P020,69.8,36.68386365889002,0.99,23.0,134.0,134.0
2025-12-22,S001,P020,69.8,37.305603498194145,0.99,23.0,135.0,135.0
2025-12-23,S001,P020,69.8,37.842801079539555,0.99,23.0,137.0,137.0
2025-12-24,S001,P020,69.8,37.662327000828036,0.99,23.0,136.0,136.0
2025-12-25,S001,P020,69.8,61.77502866565155,0.99,23.0,209.0,209.0
2025-12-26,S001,P020,69.8,36.32267669080123,0.99,23.0,132.0,132.0
2025-12-27,S001,P020,69.8,36.90737083583849,0.99,23.0,134.0,134.0
2025-12-28,S001,P020,69.8,36.12393584179766,0.99,23.0,132.0,132.0
2025-12-29,S001,P020,69.8,61.387336371409404,0.99,23.0,208.0,208.0
2025-12-30,S001,P020,69.8,38.24357615856536,0.99,23.0,138.0,138.0
2025-10-31,S002,P001,78.35,80.7712861415819,0.99,23.0,266.0,266.0
2025-11-01,S002,P001,78.35,81.84080822809447,0.99,23.0,269.0,269.0
2025-11-02,S002,P001,78.35,78.89410366342148,0.99,23.0,260.0,260.0
2025-11-03,S002,P001,78.35,81.43135611742156,0.99,23.0,268.0,268.0
2025-11-04,S002,P001,78.35,78.2247397744851,0.99,23.0,258.0,258.0
2025-11-05,S002,P001,78.35,79.03624385467943,0.99,23.0,261.0,261.0
2025-11-06,S002,P001,78.35,81.41768631527714,0.99,23.0,268.0,268.0
2025-11-07,S002,P001,78.35,76.40465419894873,0.99,23.0,253.0,253.0
2025-11-08,S002,P001,78.35,79.92261683721912,0.99,23.0,263.0,263.0
2025-11-09,S002,P001,78.35,78.36301249227267,0.99,23.0,259.0,259.0
2025-11-10,S002,P001,78.35,80.29679509763996,0.99,23.0,264.0,264.0
2025-11-11,S002,P001,78.35,77.98670127667617,0.99,23.0,257.0,257.0
2025-11-12,S002,P001,78.35,82.13851068523962,0.99,23.0,270.0,270.0
2025-11-13,S002,P001,78.35,83.97109831795649,0.99,23.0,275.0,275.0
2025-11-14,S002,P001,78.35,78.33225748580776,0.99,23.0,258.0,258.0
2025-11-15,S002,P001,78.35,82.76638452227151,0.99,23.0,272.0,272.0
2025-11-16,S002,P001,78.35,79.64505837556726,0.99,23.0,262.0,262.0
2025-11-17,S002,P001,78.35,81.53461719553414,0.99,23.0,268.0,268.0
2025-11-18,S002,P001,78.35,140.4326685161719,0.99,23.0,445.0,445.0
2025-11-19,S002,P001,78.35,78.75894691887599,0.99,23.0,260.0,260.0
2025-11-20,S002,P001,78.35,82.15560239216902,0.99,23.0,270.0,270.0
2025-11-21,S002,P001,78.35,136.6593091674422,0.99,23.0,433.0,433.0
2025-11-22,S002,P001,78.35,82.99904914946256,0.99,23.0,272.0,272.0
2025-11-23,S002,P001,78.35,81.95380332502393,0.99,23.0,269.0,269.0
2025-11-24,S002,P001,78.35,83.33068590597715,0.99,23.0,273.0,273.0
2025-11-25,S002,P001,78.35,81.77150379765985,0.99,23.0,269.0,269.0
2025-11-26,S002,P001,78.35,82.36317831852799,0.99,23.0,271.0,271.0
2025-11-27,S002,P001,78.35,84.65961406525852,0.99,23.0,277.0,277.0
2025-11-28,S002,P001,78.35,78.22913199775823,0.99,23.0,258.0,258.0
2025-11-29,S002,P001,78.35,83.42739248759112,0.99,23.0,274.0,274.0
2025-11-30,S002,P001,78.35,81.25494558283023,0.99,23.0,267.0,267.0
2025-12-01,S002,P001,78.35,83.39197525851,0.99,23.0,274.0,274.0
2025-12-02,S002,P001,78.35,81.64072695756573,0.99,23.0,268.0,268.0
2025-12-03,S002,P001,78.35,82.49841939225225,0.99,23.0,271.0,271.0
2025-12-04,S002,P001,78.35,84.04108621808433,0.99,23.0,276.0,276.0
2025-12-05,S002,P001,78.35,79.4475906923321,0.99,23.0,262.0,262.0
2025-12-06,S002,P001,78.35,83.3533249370478,0.99,23.0,274.0,274.0
2025-12-07,S002,P001,78.35,81.3929256091912,0.99,23.0,268.0,268.0
2025-12-08,S002,P001,78.35,83.51125945357214,0.99,23.0,274.0,274.0
2025-12-09,S002,P001,78.35,81.19106049955171,0.99,23.0,267.0,267.0
2025-12-10,S002,P001,78.35,82.46003833462885,0.99,23.0,271.0,271.0
2025-12-11,S002,P001,78.35,84.08562523492382,0.99,23.0,276.0,276.0
2025-12-12,S002,P001,78.35,79.4823526400798,0.99,23.0,262.0,262.0
2025-12-13,S002,P001,78.35,82.89452990847712,0.99,23.0,272.0,272.0
2025-12-14,S002,P001,78.35,81.56892672319866,0.99,23.0,268.0,268.0
2025-12-15,S002,P001,78.35,83.40464872065579,0.99,23.0,274.0,274.0
2025-12-16,S002,P001,78.35,82.05488967752402,0.99,23.0,270.0,270.0
2025-12-17,S002,P001,78.35,83.17648668374372,0.99,23.0,273.0,273.0
2025-12-18,S002,P001,78.35,83.77803336187074,0.99,23.0,275.0,275.0
2025-12-19,S002,P001,78.35,78.9047526798685,0.99,23.0,260.0,260.0
2025-12-20,S002,P001,78.35,82.9197741865471,0.99,23.0,272.0,272.0
2025-12-21,S002,P001,78.35,81.43744416411042,0.99,23.0,268.0,268.0
2025-12-22,S002,P001,78.35,82.52963207343277,0.99,23.0,271.0,271.0
2025-12-23,S002,P001,78.35,80.39471678030101,0.99,23.0,265.0,265.0
2025-12-24,S002,P001,78.35,81.05570816518284,0.99,23.0,267.0,267.0
2025-12-25,S002,P001,78.35,133.48523488481374,0.99,23.0,424.0,424.0
2025-12-26,S002,P001,78.35,76.02947281853417,0.99,23.0,252.0,252.0
2025-12-27,S002,P001,78.35,81.51535003810338,0.99,23.0,268.0,268.0
2025-12-28,S002,P001,78.35,79.77868651957296,0.99,23.0,263.0,263.0
2025-12-29,S002,P001,78.35,133.75430109515509,0.99,23.0,425.0,425.0
2025-12-30,S002,P001,78.35,77.68013867067566,0.99,23.0,257.0,257.0
2025-10-31,S002,P002,153.15,103.2272927682906,0.9834934766090222,21.0,331.0,331.0
2025-11-01,S002,P002,153.15,101.85251985879381,0.9834934766090222,21.0,327.0,327.0
2025-11-02,S002,P002,153.15,100.79246483829849,0.9834934766090222,21.0,324.0,324.0
2025-11-03,S002,P002,153.15,98.73114967559178,0.9834934766090222,21.0,318.0,318.0
2025-11-04,S002,P002,153.15,99.00166718176311,0.9834934766090222,21.0,319.0,319.0
2025-11-05,S002,P002,153.15,100.74137829423174,0.9834934766090222,21.0,324.0,324.0
2025-11-06,S002,P002,153.15,100.1402973845054,0.9834934766090222,21.0,322.0,322.0
2025-11-08,S002,P002,153.15,102.40459232149344,0.9834934766090222,21.0,329.0,329.0
2025-11-09,S002,P002,153.15,100.57754508948688,0.9834934766090222,21.0,323.0,323.0
2025-11-10,S002,P002,153.15,99.71156279238022,0.9834934766090222,21.0,321.0,321.0
2025-11-11,S002,P002,153.15,97.81006818631414,0.9834934766090222,21.0,315.0,315.0
2025-11-12,S002,P002,153.15,99.08105108555189,0.9834934766090222,21.0,319.0,319.0
2025-11-13,S002,P002,153.15,100.91191057448538,0.9834934766090222,21.0,324.0,324.0
2025-11-14,S002,P002,153.15,99.91373112349925,0.9834934766090222,21.0,321.0,321.0
2025-11-15,S002,P002,153.15,102.4391344589248,0.9834934766090222,21.0,329.0,329.0
2025-11-16,S002,P002,153.15,100.57165525059987,0.9834934766090222,21.0,323.0,323.0
2025-11-17,S002,P002,153.15,100.18923160827836,0.9834934766090222,21.0,322.0,322.0
2025-11-18,S002,P002,153.15,167.07990085108923,0.9834934766090222,21.0,523.0,523.0
2025-11-19,S002,P002,153.15,99.04947307527817,0.9834934766090222,21.0,319.0,319.0
2025-11-20,S002,P002,153.15,99.95097312817649,0.9834934766090222,21.0,321.0,321.0
2025-11-21,S002,P002,153.15,168.7112890080009,0.9834934766090222,21.0,528.0,528.0
2025-11-22,S002,P002,153.15,102.58546629972528,0.9834934766090222,21.0,329.0,329.0
2025-11-23,S002,P002,153.15,100.88472750888084,0.9834934766090222,21.0,324.0,324.0
2025-11-24,S002,P002,153.15,100.58275964658863,0.9834934766090222,21.0,323.0,323.0
2025-11-26,S002,P002,153.15,99.76702324975106,0.9834934766090222,21.0,321.0,321.0
2025-11-27,S002,P002,153.15,99.53734620636186,0.9834934766090222,21.0,320.0,320.0
2025-11-28,S002,P002,153.15,101.96374478831291,0.9834934766090222,21.0,327.0,327.0
2025-11-29,S002,P002,153.15,100.8421980277565,0.9834934766090222,21.0,324.0,324.0
2025-12-01,S002,P002,153.15,103.57357975673672,0.9834934766090222,21.0,332.0,332.0
2025-12-02,S002,P002,153.15,100.75181969514031,0.9834934766090222,21.0,324.0,324.0
2025-12-03,S002,P002,153.15,101.1657293658071,0.9834934766090222,21.0,325.0,325.0
2025-12-04,S002,P002,153.15,97.69401762717266,0.9834934766090222,21.0,315.0,315.0
2025-12-05,S002,P002,153.15,99.30105246732836,0.9834934766090222,21.0,319.0,319.0
2025-12-06,S002,P002,153.15,101.60394259591028,0.9834934766090222,21.0,326.0,326.0
2025-12-07,S002,P002,153.15,101.33884114785386,0.9834934766090222,21.0,326.0,326.0
2025-12-08,S002,P002,153.15,104.01383020715636,0.9834934766090222,21.0,334.0,334.0
2025-12-09,S002,P002,153.15,102.32804121489589,0.9834934766090222,21.0,328.0,328.0
2025-12-10,S002,P002,153.15,101.03089131525016,0.9834934766090222,21.0,325.0,325.0
2025-12-11,S002,P002,153.15,99.69376591084423,0.9834934766090222,21.0,321.0,321.0
2025-12-12,S002,P002,153.15,99.65020413234762,0.9834934766090222,21.0,320.0,320.0
2025-12-13,S002,P002,153.15,100.93782402777524,0.9834934766090222,21.0,324.0,324.0
2025-12-14,S002,P002,153.15,101.41190791297075,0.9834934766090222,21.0,326.0,326.0
2025-12-15,S002,P002,153.15,104.05739791831817,0.9834934766090222,21.0,334.0,334.0
2025-12-16,S002,P002,153.15,102.82432193875303,0.9834934766090222,21.0,330.0,330.0
2025-12-17,S002,P002,153.15,100.99822230155847,0.9834934766090222,21.0,324.0,324.0
2025-12-18,S002,P002,153.15,99.98382791521895,0.9834934766090222,21.0,321.0,321.0
2025-12-19,S002,P002,153.15,100.01295900781608,0.9834934766090222,21.0,322.0,322.0
2025-12-20,S002,P002,153.15,102.3040617218472,0.9834934766090222,21.0,328.0,328.0
2025-12-21,S002,P002,153.15,102.22842102818532,0.9834934766090222,21.0,328.0,328.0
2025-12-22,S002,P002,153.15,104.09847463216555,0.9834934766090222,21.0,334.0,334.0
2025-12-23,S002,P002,153.15,102.52026391749297,0.9834934766090222,21.0,329.0,329.0
2025-12-24,S002,P002,153.15,101.56734848439999,0.9834934766090222,21.0,326.0,326.0
2025-12-25,S002,P002,153.15,168.76586761124406,0.9834934766090222,21.0,528.0,528.0
2025-12-26,S002,P002,153.15,99.89094596946617,0.9834934766090222,21.0,321.0,321.0
2025-12-27,S002,P002,153.15,101.82041538271606,0.9834934766090222,21.0,327.0,327.0
2025-12-28,S002,P002,153.15,100.71238409457175,0.9834934766090222,21.0,324.0,324.0
2025-12-29,S002,P002,153.15,170.4085065767258,0.9834934766090222,21.0,533.0,533.0
2025-12-30,S002,P002,153.15,102.19564086327394,0.9834934766090222,21.0,328.0,328.0
2025-10-31,S002,P003,189.52,33.64319476206772,0.9796532725250469,20.0,121.0,121.0
2025-11-01,S002,P003,189.52,35.51529311904416,0.9796532725250469,20.0,127.0,127.0
2025-11-02,S002,P003,189.52,34.423759645332936,0.9796532725250469,20.0,124.0,124.0
2025-11-03,S002,P003,189.52,34.25738981931426,0.9796532725250469,20.0,123.0,123.0
2025-11-04,S002,P003,189.52,34.0839100739863,0.9796532725250469,20.0,123.0,123.0
2025-11-05,S002,P003,189.52,33.96718885657953,0.9796532725250469,20.0,122.0,122.0
2025-11-06,S002,P003,189.52,34.88551501401427,0.9796532725250469,20.0,125.0,125.0
2025-11-07,S002,P003,189.52,34.281217805056414,0.9796532725250469,20.0,123.0,123.0
2025-11-08,S002,P003,189.52,36.319333694381484,0.9796532725250469,20.0,129.0,129.0
2025-11-09,S002,P003,189.52,35.02171024722056,0.9796532725250469,20.0,126.0,126.0
2025-11-10,S002,P003,189.52,35.1702074408552,0.9796532725250469,20.0,126.0,126.0
2025-11-11,S002,P003,189.52,34.81731580740468,0.9796532725250469,20.0,125.0,125.0
2025-11-12,S002,P003,189.52,34.201799080659534,0.9796532725250469,20.0,123.0,123.0
2025-11-13,S002,P003,189.52,35.112825814876494,0.9796532725250469,20.0,126.0,126.0
2025-11-14,S002,P003,189.52,34.87295045040106,0.9796532725250469,20.0,125.0,125.0
2025-11-15,S002,P003,189.52,37.03788595032184,0.9796532725250469,20.0,132.0,132.0
2025-11-16,S002,P003,189.52,35.398337835802515,0.9796532725250469,20.0,127.0,127.0
2025-11-17,S002,P003,189.52,35.50909622938833,0.9796532725250469,20.0,127.0,127.0
2025-11-18,S002,P003,189.52,62.13339270628937,0.9796532725250469,20.0,207.0,207.0
2025-11-19,S002,P003,189.52,34.18322784722,0.9796532725250469,20.0,123.0,123.0
2025-11-20,S002,P003,189.52,35.25182255934224,0.9796532725250469,20.0,126.0,126.0
2025-11-21,S002,P003,189.52,61.20142511539903,0.9796532725250469,20.0,204.0,204.0
2025-11-22,S002,P003,189.52,36.83817953927,0.9796532725250469,20.0,131.0,131.0
2025-11-23,S002,P003,189.52,35.572170395697945,0.9796532725250469,20.0,127.0,127.0
2025-11-24,S002,P003,189.52,35.675583589698796,0.9796532725250469,20.0,128.0,128.0
2025-11-25,S002,P003,189.52,35.33076576301097,0.9796532725250469,20.0,126.0,126.0
2025-11-26,S002,P003,189.52,34.60138223023555,0.9796532725250469,20.0,124.0,124.0
2025-11-27,S002,P003,189.52,36.635560743627316,0.9796532725250469,20.0,130.0,130.0
2025-11-28,S002,P003,189.52,36.62796038830716,0.9796532725250469,20.0,130.0,130.0
2025-11-29,S002,P003,189.52,38.760575865644924,0.9796532725250469,20.0,137.0,137.0
2025-11-30,S002,P003,189.52,37.680403514065056,0.9796532725250469,20.0,134.0,134.0
2025-12-01,S002,P003,189.52,37.35122431609813,0.9796532725250469,20.0,133.0,133.0
2025-12-02,S002,P003,189.52,37.54231614212027,0.9796532725250469,20.0,133.0,133.0
2025-12-03,S002,P003,189.52,36.72747576120032,0.9796532725250469,20.0,131.0,131.0
2025-12-04,S002,P003,189.52,37.11175193084209,0.9796532725250469,20.0,132.0,132.0
2025-12-05,S002,P003,189.52,36.96677097554634,0.9796532725250469,20.0,131.0,131.0
2025-12-06,S002,P003,189.52,39.193727730960276,0.9796532725250469,20.0,138.0,138.0
2025-12-07,S002,P003,189.52,37.89930862950248,0.9796532725250469,20.0,134.0,134.0
2025-12-08,S002,P003,189.52,37.996690787126376,0.9796532725250469,20.0,134.0,134.0
2025-12-09,S002,P003,189.52,37.83813890587312,0.9796532725250469,20.0,134.0,134.0
2025-12-10,S002,P003,189.52,37.05054309282427,0.9796532725250469,20.0,132.0,132.0
2025-12-11,S002,P003,189.52,38.15073112770041,0.9796532725250469,20.0,135.0,135.0
2025-12-12,S002,P003,189.52,37.6379370620531,0.9796532725250469,20.0,133.0,133.0
2025-12-13,S002,P003,189.52,39.20989694551879,0.9796532725250469,20.0,138.0,138.0
2025-12-14,S002,P003,189.52,37.999605270208455,0.9796532725250469,20.0,134.0,134.0
2025-12-15,S002,P003,189.52,37.810442628027666,0.9796532725250469,20.0,134.0,134.0
2025-12-16,S002,P003,189.52,38.31933306855176,0.9796532725250469,20.0,135.0,135.0
2025-12-17,S002,P003,189.52,37.18663685267087,0.9796532725250469,20.0,132.0,132.0
2025-12-18,S002,P003,189.52,37.908122723850724,0.9796532725250469,20.0,134.0,134.0
2025-12-19,S002,P003,189.52,37.70028700170927,0.9796532725250469,20.0,134.0,134.0
2025-12-20,S002,P003,189.52,39.575326490277504,0.9796532725250469,20.0,139.0,139.0
2025-12-21,S002,P003,189.52,38.119026895655644,0.9796532725250469,20.0,135.0,135.0
2025-12-22,S002,P003,189.52,38.14937147088208,0.9796532725250469,20.0,135.0,135.0
2025-12-23,S002,P003,189.52,37.88580669595207,0.9796532725250469,20.0,134.0,134.0
2025-12-24,S002,P003,189.52,37.71257359957802,0.9796532725250469,20.0,134.0,134.0
2025-12-25,S002,P003,189.52,71.79241213189069,0.9796532725250469,20.0,236.0,236.0
2025-12-26,S002,P003,189.52,37.64899901717111,0.9796532725250469,20.0,133.0,133.0
2025-12-27,S002,P003,189.52,39.4340936662618,0.9796532725250469,20.0,139.0,139.0
2025-12-28,S002,P003,189.52,37.84843387266533,0.9796532725250469,20.0,134.0,134.0
2025-12-29,S002,P003,189.52,71.08094977357537,0.9796532725250469,20.0,234.0,234.0
2025-12-30,S002,P003,189.52,39.22730092271762,0.9796532725250469,20.0,138.0,138.0
2025-10-31,S002,P004,233.47,90.72136116204192,0.9750525459824095,19.0,292.0,292.0
2025-11-01,S002,P004,233.47,89.69793145142356,0.9750525459824095,19.0,289.0,289.0
2025-11-02,S002,P004,233.47,96.42160004469712,0.9750525459824095,19.0,309.0,309.0
2025-11-03,S002,P004,233.47,96.44359217823046,0.9750525459824095,19.0,309.0,309.0
2025-11-04,S002,P004,233.47,95.97670251710562,0.9750525459824095,19.0,307.0,307.0
2025-11-05,S002,P004,233.47,94.61403823649229,0.9750525459824095,19.0,303.0,303.0
2025-11-06,S002,P004,233.47,91.21381801229475,0.9750525459824095,19.0,293.0,293.0
2025-11-07,S002,P004,233.47,91.1577143342079,0.9750525459824095,19.0,293.0,293.0
2025-11-08,S002,P004,233.47,89.80229914995672,0.9750525459824095,19.0,289.0,289.0
2025-11-09,S002,P004,233.47,95.81079592926544,0.9750525459824095,19.0,307.0,307.0
2025-11-10,S002,P004,233.47,96.16406781743746,0.9750525459824095,19.0,308.0,308.0
